id,categories
186751,Wargame
186751,Mythology
186751,Miniatures
186751,Card Game
186751,Ancient
186755,Zombies
186755,Horror
186755,Fantasy
186864,Political
186864,Print & Play
186864,Bluffing
186864,Party Game
186864,Negotiation
186904,Party Game
186904,Humor
186904,Card Game
186904,Animals
186945,Science Fiction
186945,Humor
186945,Fighting
186947,Card Game
186995,Science Fiction
186995,Movies / TV / Radio theme
186995,Dice
187273,Card Game
187273,Dice
187273,Novel-based
187273,Fantasy
187273,Horror
187289,Animals
187377,Card Game
187377,City Building
187377,Fantasy
187377,Mythology
187377,Humor
187377,Medieval
187550,Card Game
187550,Party Game
187617,Adventure
187617,Travel
187617,Nautical
187617,Novel-based
187617,Science Fiction
187617,Exploration
187645,Science Fiction
187645,Space Exploration
187645,Wargame
187645,Miniatures
187645,Civil War
187645,Movies / TV / Radio theme
187653,Spies/Secret Agents
187653,Card Game
187653,Dice
187680,Fantasy
187680,Card Game
187687,Fighting
187687,Fantasy
187687,Card Game
187700,Wargame
187700,Fighting
187700,Miniatures
187700,Science Fiction
188018,Action / Dexterity
188018,Real-time
188076,Territory Building
188076,Abstract Strategy
188164,Aviation / Flight
188164,Wargame
188164,World War II
188181,Abstract Strategy
188181,Print & Play
188181,Religious
188181,Card Game
188181,Medieval
188181,Political
188188,Card Game
188188,Bluffing
188188,Deduction
188465,Abstract Strategy
188530,Party Game
188530,Humor
188530,Deduction
188530,Card Game
188547,Zombies
188547,Card Game
188547,Science Fiction
188834,Bluffing
188834,Card Game
188834,Deduction
188834,Humor
188834,Party Game
188834,Political
188866,Card Game
188866,Deduction
188866,Humor
188866,Movies / TV / Radio theme
188866,Murder/Mystery
188920,Adventure
188920,Exploration
188920,Mature / Adult
188920,Video Game Theme
188920,Modern Warfare
189052,Pirates
189052,Card Game
189067,Print & Play
189067,Dice
189067,Fantasy
189190,Card Game
189190,Animals
189294,Dice
189294,Adventure
189350,Abstract Strategy
189350,Card Game
189350,Educational
189453,Unknown
189504,Deduction
189504,Movies / TV / Radio theme
189504,Science Fiction
189504,Card Game
189660,Science Fiction
189660,Card Game
189660,Horror
189830,Abstract Strategy
189848,Comic Book / Strip
189848,Card Game
189848,Fighting
189932,Fighting
189932,Fantasy
190082,Deduction
190082,Bluffing
190082,Memory
190082,Post-Napoleonic
190082,Murder/Mystery
190400,Fantasy
190400,Card Game
190400,Fighting
190400,Adventure
190572,Trains
190572,World War II
190572,Transportation
190572,Wargame
190639,Card Game
190639,Animals
190685,Children's Game
191004,Prehistoric
191004,Children's Game
191004,Memory
191051,Science Fiction
191055,Animals
191055,Abstract Strategy
191057,Card Game
191057,Humor
191057,Novel-based
191065,Action / Dexterity
191065,Children's Game
191067,Dice
191071,Dice
191071,Pirates
191073,Card Game
191128,Card Game
191189,Card Game
191189,Fantasy
191189,Fighting
191189,Science Fiction
191231,Transportation
191231,Territory Building
191300,Card Game
191432,Deduction
191432,Bluffing
191432,Card Game
191432,Mafia
191432,Video Game Theme
191475,Card Game
191538,Children's Game
191538,Mythology
191543,Real-time
191543,Puzzle
191543,Abstract Strategy
191572,Animals
191597,Print & Play
191597,Fantasy
191597,Animals
191597,Card Game
191624,Card Game
191624,Exploration
191624,Animals
191862,Ancient
191862,Transportation
191876,Medieval
191876,Renaissance
191894,Party Game
191894,Deduction
191895,Memory
191895,Children's Game
191895,Card Game
191925,Card Game
191963,Mythology
191963,Fighting
191963,Fantasy
191963,Card Game
191963,Bluffing
191972,Renaissance
191977,Card Game
192074,Animals
192074,Mythology
192074,Card Game
192116,Card Game
192116,Horror
192135,Fighting
192135,Fantasy
192135,Dice
192135,Adventure
192153,Horror
192153,Novel-based
192185,Card Game
192201,Abstract Strategy
192240,Science Fiction
192240,Card Game
192274,Novel-based
192274,Fantasy
192274,Spies/Secret Agents
192274,Science Fiction
192291,Party Game
192291,Card Game
192312,Puzzle
192312,Print & Play
192312,Card Game
192312,Farming
192343,Unknown
192401,Card Game
192401,Fantasy
192401,Real-time
192455,Exploration
192455,Adventure
192455,Science Fiction
192455,Space Exploration
192457,Fighting
192457,Miniatures
192457,Science Fiction
192457,Wargame
192458,Card Game
192458,City Building
192458,Economic
192458,Science Fiction
192547,Party Game
192547,Children's Game
192547,Action / Dexterity
192656,Fantasy
192656,Card Game
192735,Card Game
192802,Wargame
192802,Political
192802,Modern Warfare
192802,Civil War
192834,Ancient
192834,Mythology
192834,Card Game
192836,Civilization
192860,Nautical
192860,Exploration
192860,Animals
192927,Murder/Mystery
192927,Movies / TV / Radio theme
192927,Fighting
192927,Horror
192927,Deduction
192934,Dice
192934,Science Fiction
192934,Card Game
192945,Industry / Manufacturing
192945,Trains
192945,Card Game
192947,Card Game
193037,Horror
193037,Zombies
193037,Science Fiction
193037,Mature / Adult
193037,Bluffing
193037,Deduction
193042,Action / Dexterity
193042,Party Game
193141,Children's Game
193210,Dice
193214,Action / Dexterity
193214,Animals
193265,Pirates
193265,Nautical
193265,Card Game
193272,Card Game
193272,Party Game
193272,Word Game
193308,Humor
193308,Party Game
193308,Spies/Secret Agents
193308,Bluffing
193308,Deduction
193322,Economic
193322,Video Game Theme
193322,Card Game
193322,Space Exploration
193322,Science Fiction
193328,Word Game
193328,Party Game
193328,Humor
193328,Mature / Adult
193328,Card Game
193428,Fighting
193428,Card Game
193428,Video Game Theme
193428,Miniatures
193485,Card Game
193551,Economic
193551,Farming
193551,Environmental
193557,Abstract Strategy
193558,Ancient
193558,Mythology
193558,Nautical
193592,Humor
193592,Electronic
193592,Children's Game
193592,Card Game
193621,Comic Book / Strip
193621,Party Game
193621,Humor
193621,Mature / Adult
193621,Card Game
193668,Fantasy
193668,Card Game
193697,Book
193697,Wargame
193697,Post-Napoleonic
193697,Miniatures
193737,Science Fiction
193737,Wargame
193737,Movies / TV / Radio theme
193738,American West
193738,Animals
193738,Economic
193739,Unknown
193831,Card Game
193840,Humor
193840,Fantasy
193840,Fighting
193867,Trains
193867,Economic
193867,Transportation
193949,Civilization
193949,Movies / TV / Radio theme
193949,Exploration
193949,Miniatures
193949,Negotiation
193949,Science Fiction
193953,Fantasy
193953,Card Game
193953,Adventure
194028,Animals
194028,Children's Game
194032,Children's Game
194061,Horror
194061,Religious
194078,World War II
194078,Wargame
194100,Exploration
194194,Animals
194194,Racing
194194,Dice
194194,Children's Game
194230,Fantasy
194230,Card Game
194230,Movies / TV / Radio theme
194232,Deduction
194232,Humor
194232,Movies / TV / Radio theme
194232,Card Game
194286,Fighting
194286,Adventure
194286,Action / Dexterity
194286,Fantasy
194387,Card Game
194517,Fantasy
194517,Wargame
194517,Miniatures
194523,Card Game
194523,Negotiation
194523,Pirates
194575,Party Game
194575,Mature / Adult
194575,Humor
194575,Card Game
194594,Mythology
194594,Ancient
194594,Dice
194594,Fantasy
194607,Fantasy
194607,Card Game
194626,Animals
194626,Party Game
194626,Children's Game
194626,Real-time
194655,Abstract Strategy
194655,Mythology
194655,Ancient
194690,Medical
194690,Humor
194789,Fantasy
194789,Card Game
194879,Science Fiction
194879,Bluffing
194879,Card Game
194879,Deduction
194880,Card Game
195043,Bluffing
195043,Card Game
195043,Fantasy
195043,Fighting
195137,Fantasy
195137,Adventure
195137,Action / Dexterity
195137,Fighting
195162,Video Game Theme
195162,Medical
195227,Ancient
195227,Wargame
195237,Deduction
195237,Party Game
195237,Political
195237,Bluffing
195237,Card Game
195296,Pirates
195296,Children's Game
195296,Card Game
195296,Print & Play
195314,Print & Play
195314,Card Game
195372,Party Game
195372,Word Game
195421,Adventure
195421,Exploration
195484,Dice
195484,Abstract Strategy
195503,Civilization
195503,Fantasy
195503,Card Game
195503,Economic
195503,City Building
195518,Humor
195518,Fantasy
195518,Racing
195528,Dice
195528,Farming
195539,Economic
195539,Movies / TV / Radio theme
195539,Mafia
195544,Card Game
195544,Horror
195560,Science Fiction
195560,Transportation
195560,Miniatures
195571,Card Game
195571,Science Fiction
195571,Movies / TV / Radio theme
195856,Card Game
195856,Horror
195856,Fantasy
195856,Video Game Theme
195867,Transportation
195867,City Building
196202,Miniatures
196202,Fantasy
196202,Dice
196202,Pirates
196202,Nautical
196202,Humor
196217,Trains
196217,Economic
196257,World War II
196257,Wargame
196257,Print & Play
196305,Card Game
196305,Fantasy
196306,Fantasy
196306,Card Game
196326,Deduction
196326,Card Game
196340,Economic
196354,Ancient
196354,Civilization
196354,Environmental
196354,Medieval
196354,Wargame
196379,Party Game
196379,Card Game
196496,Wargame
196496,World War II
196496,Card Game
196526,Industry / Manufacturing
197065,Religious
197065,Mythology
197065,Card Game
197065,Ancient
197070,Fantasy
197070,Adventure
197070,Miniatures
197070,Exploration
197070,Fighting
197071,Card Game
197097,Print & Play
197097,Book
197097,Exploration
197097,Fantasy
197097,Adventure
197178,Abstract Strategy
197178,Animals
197178,Card Game
197178,Deduction
197320,Wargame
197320,Space Exploration
197320,Science Fiction
197320,Fighting
197376,City Building
197376,Economic
197376,Medieval
197405,Abstract Strategy
197443,Deduction
197443,Bluffing
197443,Spies/Secret Agents
197443,Number
197443,Card Game
197455,Dice
197760,Action / Dexterity
197760,Children's Game
197760,Card Game
197760,Real-time
197786,Humor
197786,Party Game
197790,Music
197831,Miniatures
197831,Fantasy
197831,Video Game Theme
197831,Exploration
197831,Fighting
197831,Medieval
198110,Deduction
198110,Mythology
198110,Card Game
198138,Fighting
198138,Fantasy
198138,Card Game
198190,Economic
198190,Space Exploration
198190,Science Fiction
198287,Fantasy
198287,Puzzle
198287,Adventure
198454,Deduction
198454,Party Game
198454,Real-time
198454,Word Game
198517,Unknown
198522,Card Game
198522,Spies/Secret Agents
198522,Movies / TV / Radio theme
198522,Deduction
198525,Card Game
198707,Card Game
198707,Dice
198740,Fantasy
198740,Horror
198740,Card Game
198740,Deduction
198773,Card Game
198773,Deduction
198773,Spies/Secret Agents
198773,Party Game
198830,Exploration
198830,Fantasy
198830,Fighting
198830,Miniatures
198830,Wargame
198832,Exploration
198832,Fantasy
198832,Medieval
198832,Adventure
198836,Mythology
198836,Card Game
198836,Deduction
198836,Memory
198928,Trains
198928,Post-Napoleonic
198928,Medical
198953,Renaissance
198953,Religious
198953,Pike and Shot
198953,Educational
198961,Children's Game
198961,Action / Dexterity
198994,Card Game
198994,Fighting
198994,Fantasy
199042,Card Game
199042,Fantasy
199042,Movies / TV / Radio theme
199042,Novel-based
199182,Age of Reason
199182,American Revolutionary War
199182,Wargame
199223,Fighting
199223,Fantasy
199223,Medieval
199242,Print & Play
199242,Fantasy
199242,Adventure
199383,Medieval
199383,Industry / Manufacturing
199383,Economic
199383,Transportation
199383,Renaissance
199383,Travel
199394,Exploration
199394,Card Game
199394,Print & Play
199478,Sports
199478,Racing
199561,Dice
199561,Puzzle
199723,Adventure
199723,Fantasy
199792,Card Game
199792,Fantasy
199792,Animals
199792,City Building
199793,Territory Building
199793,Mythology
199793,Abstract Strategy
199904,Wargame
199904,Ancient
199904,Political
199966,Medieval
199966,Fantasy
199966,Dice
199966,City Building
200057,American West
200057,Dice
200077,Card Game
200077,Industry / Manufacturing
200115,Party Game
200115,Dice
200147,Card Game
200147,Animals
200454,Science Fiction
200454,Educational
200454,Space Exploration
200456,Fantasy
200456,Card Game
200511,Economic
200511,Fighting
200511,Medieval
200632,Abstract Strategy
200680,Animals
200680,Economic
200680,Farming
200726,Card Game
200785,Card Game
200785,Industry / Manufacturing
200847,Deduction
200847,Party Game
200847,Card Game
200847,Spies/Secret Agents
200847,Bluffing
200853,Environmental
200853,Animals
200853,Territory Building
200853,Puzzle
200871,Animals
200871,Children's Game
200871,Educational
200890,Economic
200890,Mythology
200890,Fantasy
200924,Adventure
200924,Dice
200934,Nautical
200934,Sports
200954,Farming
200954,Card Game
200954,City Building
201006,Abstract Strategy
201006,Animals
201006,Educational
201054,Animals
201054,Deduction
201054,Memory
201186,Racing
201186,Exploration
201186,Adventure
201186,Environmental
201248,Animals
201248,Environmental
201248,Educational
201248,Card Game
201248,Prehistoric
201308,Party Game
201406,Comic Book / Strip
201406,Card Game
201406,Educational
201406,Humor
201406,Medical
201509,Dice
201509,Fighting
201509,Nautical
201509,Pirates
201808,Adventure
201808,Fantasy
201825,Card Game
201825,Fantasy
201920,Card Game
201920,Horror
201921,Adventure
201921,Video Game Theme
201921,Fantasy
202077,Science Fiction
202077,Adventure
202077,Miniatures
202077,Horror
202077,Fighting
202288,Renaissance
202288,Card Game
202296,Memory
202296,Fantasy
202296,Children's Game
202408,Fighting
202408,Science Fiction
202408,Video Game Theme
202408,Miniatures
202426,Science Fiction
202426,Space Exploration
202426,Negotiation
202426,Economic
202426,Real-time
202478,Word Game
202478,Children's Game
202490,Humor
202490,Farming
202490,Animals
202490,Abstract Strategy
202564,Real-time
202564,Memory
202564,Action / Dexterity
202582,Abstract Strategy
202583,Civilization
202583,Prehistoric
202583,Dice
202670,Trains
202721,World War II
202721,Wargame
202723,Card Game
202732,Humor
202732,Party Game
202732,Memory
202732,Deduction
202737,Humor
202737,Trivia
202737,Party Game
202977,Economic
202977,Medical
202977,Industry / Manufacturing
202977,Educational
202982,Party Game
203102,Horror
203102,Movies / TV / Radio theme
203102,Fantasy
203191,Fantasy
203191,Card Game
203191,Wargame
203265,Card Game
203265,Memory
203265,Party Game
203265,Puzzle
203411,Word Game
203411,Party Game
203416,Ancient
203416,Deduction
203416,Puzzle
203416,Real-time
203417,Real-time
203417,Puzzle
203417,Deduction
203420,Deduction
203420,Puzzle
203420,Real-time
203427,Card Game
203427,Animals
203430,Card Game
203430,Number
203719,Collectible Components
203719,Fantasy
203719,Miniatures
203719,Fighting
203780,Card Game
203780,Economic
203780,Industry / Manufacturing
203828,Political
203828,Card Game
203885,Maze
203885,Fantasy
203885,Children's Game
203993,Renaissance
204027,Farming
204027,Puzzle
204027,Abstract Strategy
204135,Math
204135,Card Game
204175,Comic Book / Strip
204175,Dice
204175,Movies / TV / Radio theme
204184,Territory Building
204184,Wargame
204184,Dice
204184,Medieval
204305,Spies/Secret Agents
204305,Puzzle
204305,Novel-based
204305,Post-Napoleonic
204305,Murder/Mystery
204305,Deduction
204431,Horror
204431,Bluffing
204431,Party Game
204431,Deduction
204431,Card Game
204472,Horror
204472,Maze
204472,Exploration
204472,Adventure
204498,Deduction
204498,Puzzle
204498,Real-time
204498,Action / Dexterity
204505,Card Game
204516,Medieval
204516,Wargame
204516,Educational
204516,Miniatures
204574,Card Game
204574,Civilization
204575,Miniatures
204575,Fantasy
204575,Animals
204583,City Building
204583,Medieval
204583,Territory Building
204592,Exploration
204592,Dice
204592,Memory
204592,Fantasy
204592,Comic Book / Strip
204592,Children's Game
204605,Fantasy
